,osmid,y,x,street_cou,ref,highway,DAUID,DGUID,LANDAREA,PRUID,CHARACTERI,POPULATION,DENSITY,geometry
173,32757772,43.663396,-79.3721321,3,,,35200771,2021S051235200771,0.0335,35,"Population, 2021",913.0,27253.7313433,POINT (-79.3721321 43.663396)
174,32759204,43.6635297,-79.371496,3,,,35200771,2021S051235200771,0.0335,35,"Population, 2021",913.0,27253.7313433,POINT (-79.371496 43.6635297)
175,32759206,43.663734,-79.3705402,4,,traffic_signals,35200771,2021S051235200771,0.0335,35,"Population, 2021",913.0,27253.7313433,POINT (-79.3705402 43.663734)
176,32755981,43.6672778,-79.37374,4,,,35200772,2021S051235200772,0.0423,35,"Population, 2021",852.0,20141.8439716,POINT (-79.37374 43.6672778)
177,32757779,43.666066,-79.3715304,1,,,35200772,2021S051235200772,0.0423,35,"Population, 2021",852.0,20141.8439716,POINT (-79.3715304 43.666066)
178,32757786,43.6645118,-79.3708893,3,,,35200772,2021S051235200772,0.0423,35,"Population, 2021",852.0,20141.8439716,POINT (-79.3708893 43.6645118)
179,31037745,43.6672705,-79.3691818,3,,,35200774,2021S051235200774,0.0369,35,"Population, 2021",304.0,8238.48238482,POINT (-79.3691818 43.6672705)
180,32757777,43.667629,-79.3721599,3,,traffic_signals,35200774,2021S051235200774,0.0369,35,"Population, 2021",304.0,8238.48238482,POINT (-79.3721599 43.667629)
181,32757784,43.6665198,-79.3717179,3,,,35200774,2021S051235200774,0.0369,35,"Population, 2021",304.0,8238.48238482,POINT (-79.3717179 43.6665198)
182,32757788,43.6670859,-79.3691086,3,,,35200774,2021S051235200774,0.0369,35,"Population, 2021",304.0,8238.48238482,POINT (-79.3691086 43.6670859)
183,32758041,43.6678848,-79.3709046,3,,,35200774,2021S051235200774,0.0369,35,"Population, 2021",304.0,8238.48238482,POINT (-79.3709046 43.6678848)
184,32758043,43.6667972,-79.3704658,4,,,35200774,2021S051235200774,0.0369,35,"Population, 2021",304.0,8238.48238482,POINT (-79.3704658 43.6667972)
185,20953415,43.6741616,-79.3730842,3,,,35200791,2021S051235200791,0.136,35,"Population, 2021",446.0,3279.41176471,POINT (-79.3730842 43.6741616)
186,20953417,43.6745847,-79.3713645,3,,,35200791,2021S051235200791,0.136,35,"Population, 2021",446.0,3279.41176471,POINT (-79.3713645 43.6745847)
187,20953418,43.6746236,-79.3711757,3,,,35200791,2021S051235200791,0.136,35,"Population, 2021",446.0,3279.41176471,POINT (-79.3711757 43.6746236)
188,20953420,43.6751282,-79.3687485,3,,,35200791,2021S051235200791,0.136,35,"Population, 2021",446.0,3279.41176471,POINT (-79.3687485 43.6751282)
189,20953421,43.6738108,-79.3681456,5,,traffic_signals,35200791,2021S051235200791,0.136,35,"Population, 2021",446.0,3279.41176471,POINT (-79.3681456 43.6738108)
190,20953422,43.6745014,-79.3685533,4,,,35200791,2021S051235200791,0.136,35,"Population, 2021",446.0,3279.41176471,POINT (-79.3685533 43.6745014)
191,20953425,43.6753299,-79.3687913,3,,,35200791,2021S051235200791,0.136,35,"Population, 2021",446.0,3279.41176471,POINT (-79.3687913 43.6753299)
192,20953439,43.6754642,-79.368078,3,,,35200791,2021S051235200791,0.136,35,"Population, 2021",446.0,3279.41176471,POINT (-79.368078 43.6754642)
193,20953441,43.675383,-79.3678084,3,,,35200791,2021S051235200791,0.136,35,"Population, 2021",446.0,3279.41176471,POINT (-79.3678084 43.675383)
194,20953442,43.6751471,-79.3678589,1,,,35200791,2021S051235200791,0.136,35,"Population, 2021",446.0,3279.41176471,POINT (-79.3678589 43.6751471)
195,20953772,43.6719626,-79.3708425,3,,traffic_signals,35200791,2021S051235200791,0.136,35,"Population, 2021",446.0,3279.41176471,POINT (-79.3708425 43.6719626)
196,20953847,43.6702478,-79.3703856,3,,,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3703856 43.6702478)
197,20964427,43.6702476,-79.3616919,3,,,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3616919 43.6702476)
198,31022264,43.6693847,-79.3640115,3,,,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3640115 43.6693847)
199,31022276,43.6694861,-79.3635627,3,,,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3635627 43.6694861)
200,31022277,43.6702244,-79.3638778,1,,,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3638778 43.6702244)
201,31037744,43.6696193,-79.3629327,1,,,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3629327 43.6696193)
202,31037747,43.668478,-79.3636461,4,,stop,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3636461 43.668478)
203,31037749,43.6691795,-79.3629497,1,,,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3629497 43.6691795)
204,31037751,43.6688163,-79.3665337,4,,stop,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3665337 43.6688163)
205,31037752,43.6695833,-79.3668364,1,,,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3668364 43.6695833)
206,31037753,43.6692463,-79.3673054,1,,,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3673054 43.6692463)
207,31037754,43.6693732,-79.3667476,3,,,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3667476 43.6693732)
208,31037755,43.6684695,-79.3680797,3,,,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3680797 43.6684695)
209,31037756,43.6692417,-79.3683918,1,,,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3683918 43.6692417)
210,31095328,43.6691993,-79.3648543,3,,,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3648543 43.6691993)
211,31095867,43.6675434,-79.3609197,1,,,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3609197 43.6675434)
212,32755969,43.671396,-79.3708496,3,,,35200792,2021S051235200792,0.5279,35,"Population, 2021",724.0,1371.47186967,POINT (-79.3708496 43.671396)
213,31037750,43.6679308,-79.3661877,4,,stop,35200794,2021S051235200794,0.0668,35,"Population, 2021",527.0,7889.22155689,POINT (-79.3661877 43.6679308)
214,31095620,43.667568,-79.3678083,3,,,35200794,2021S051235200794,0.0668,35,"Population, 2021",527.0,7889.22155689,POINT (-79.3678083 43.667568)
215,31095862,43.6661679,-79.3672372,4,,stop,35200794,2021S051235200794,0.0668,35,"Population, 2021",527.0,7889.22155689,POINT (-79.3672372 43.6661679)
216,31095864,43.6665273,-79.3656204,4,,,35200794,2021S051235200794,0.0668,35,"Population, 2021",527.0,7889.22155689,POINT (-79.3656204 43.6665273)
217,31096312,43.6668687,-79.3675196,3,,,35200794,2021S051235200794,0.0668,35,"Population, 2021",527.0,7889.22155689,POINT (-79.3675196 43.6668687)
218,31096820,43.6681685,-79.3695463,4,,traffic_signals,35200794,2021S051235200794,0.0668,35,"Population, 2021",527.0,7889.22155689,POINT (-79.3695463 43.6681685)
219,31095866,43.667085,-79.3630806,4,,stop,35200795,2021S051235200795,0.0567,35,"Population, 2021",441.0,7777.77777778,POINT (-79.3630806 43.667085)
220,31096313,43.6672342,-79.3659016,4,,,35200795,2021S051235200795,0.0567,35,"Population, 2021",441.0,7777.77777778,POINT (-79.3659016 43.6672342)
221,31096314,43.667646,-79.3640871,1,,,35200795,2021S051235200795,0.0567,35,"Population, 2021",441.0,7777.77777778,POINT (-79.3640871 43.667646)
222,31096316,43.665476,-79.36695,3,,,35200796,2021S051235200796,0.0472,35,"Population, 2021",495.0,10487.2881356,POINT (-79.36695 43.665476)
223,31096319,43.6658255,-79.3653261,4,,,35200796,2021S051235200796,0.0472,35,"Population, 2021",495.0,10487.2881356,POINT (-79.3653261 43.6658255)
224,31096322,43.6662363,-79.3635238,1,,,35200796,2021S051235200796,0.0472,35,"Population, 2021",495.0,10487.2881356,POINT (-79.3635238 43.6662363)
225,31147880,43.6652553,-79.3644655,3,,,35200796,2021S051235200796,0.0472,35,"Population, 2021",495.0,10487.2881356,POINT (-79.3644655 43.6652553)
226,31147883,43.666084,-79.364146,3,,,35200796,2021S051235200796,0.0472,35,"Population, 2021",495.0,10487.2881356,POINT (-79.364146 43.666084)
227,31147885,43.6659497,-79.3647547,3,,,35200796,2021S051235200796,0.0472,35,"Population, 2021",495.0,10487.2881356,POINT (-79.3647547 43.6659497)
228,31147886,43.6659721,-79.3646541,3,,,35200796,2021S051235200796,0.0472,35,"Population, 2021",495.0,10487.2881356,POINT (-79.3646541 43.6659721)
229,31147888,43.6662892,-79.3647838,1,,,35200796,2021S051235200796,0.0472,35,"Population, 2021",495.0,10487.2881356,POINT (-79.3647838 43.6662892)
230,20953849,43.6658604,-79.3686098,4,,traffic_signals,35200797,2021S051235200797,0.0554,35,"Population, 2021",451.0,8140.79422383,POINT (-79.3686098 43.6658604)
231,31086764,43.6651261,-79.3650442,4,,stop,35200797,2021S051235200797,0.0554,35,"Population, 2021",451.0,8140.79422383,POINT (-79.3650442 43.6651261)
232,31095613,43.6634194,-79.3665803,3,,,35200797,2021S051235200797,0.0554,35,"Population, 2021",451.0,8140.79422383,POINT (-79.3665803 43.6634194)
233,31095617,43.664793,-79.3665701,3,,,35200797,2021S051235200797,0.0554,35,"Population, 2021",451.0,8140.79422383,POINT (-79.3665701 43.664793)
234,31095618,43.6635349,-79.3660614,3,,,35200797,2021S051235200797,0.0554,35,"Population, 2021",451.0,8140.79422383,POINT (-79.3660614 43.6635349)
235,31095619,43.6647732,-79.366675,3,,,35200797,2021S051235200797,0.0554,35,"Population, 2021",451.0,8140.79422383,POINT (-79.366675 43.6647732)
236,32755993,43.6642755,-79.3679659,3,,traffic_signals,35200797,2021S051235200797,0.0554,35,"Population, 2021",451.0,8140.79422383,POINT (-79.3679659 43.6642755)
237,32757791,43.6650509,-79.368285,3,,,35200797,2021S051235200797,0.0554,35,"Population, 2021",451.0,8140.79422383,POINT (-79.368285 43.6650509)
238,29688872,43.661958,-79.3670273,4,,traffic_signals,35200798,2021S051235200798,0.0477,35,"Population, 2021",468.0,9811.32075472,POINT (-79.3670273 43.661958)
239,31086757,43.6638695,-79.364537,4,,stop,35200798,2021S051235200798,0.0477,35,"Population, 2021",468.0,9811.32075472,POINT (-79.364537 43.6638695)
240,31086759,43.6627945,-79.3631831,3,,,35200798,2021S051235200798,0.0477,35,"Population, 2021",468.0,9811.32075472,POINT (-79.3631831 43.6627945)
241,31086767,43.6626083,-79.364024,4,,traffic_signals,35200798,2021S051235200798,0.0477,35,"Population, 2021",468.0,9811.32075472,POINT (-79.364024 43.6626083)
242,31095615,43.662844,-79.3663494,1,,,35200798,2021S051235200798,0.0477,35,"Population, 2021",468.0,9811.32075472,POINT (-79.3663494 43.662844)
243,27559803,43.6596015,-79.3652334,3,,,35200801,2021S051235200801,0.0372,35,"Population, 2021",1748.0,46989.2473118,POINT (-79.3652334 43.6596015)
244,27559804,43.6597657,-79.3645006,4,,,35200801,2021S051235200801,0.0372,35,"Population, 2021",1748.0,46989.2473118,POINT (-79.3645006 43.6597657)
245,27559805,43.6599341,-79.363743,3,,,35200801,2021S051235200801,0.0372,35,"Population, 2021",1748.0,46989.2473118,POINT (-79.363743 43.6599341)
246,27558330,43.6611986,-79.3581471,4,,traffic_signals,35200804,2021S051235200804,0.0249,35,"Population, 2021",657.0,26385.5421687,POINT (-79.3581471 43.6611986)
247,27559806,43.660098,-79.3630083,4,,traffic_signals,35200805,2021S051235200805,0.0981,35,"Population, 2021",3894.0,39694.1896024,POINT (-79.3630083 43.660098)
248,27559809,43.6606654,-79.3604731,4,,traffic_signals,35200805,2021S051235200805,0.0981,35,"Population, 2021",3894.0,39694.1896024,POINT (-79.3604731 43.6606654)
249,29688434,43.6594974,-79.357425,3,,traffic_signals,35200806,2021S051235200806,0.1112,35,"Population, 2021",505.0,4541.36690647,POINT (-79.357425 43.6594974)
250,25768704,43.6562763,-79.3614589,4,,,35200809,2021S051235200809,0.0231,35,"Population, 2021",272.0,11774.8917749,POINT (-79.3614589 43.6562763)
251,20953852,43.6581932,-79.3654971,3,,,35200811,2021S051235200811,0.0618,35,"Population, 2021",861.0,13932.038835,POINT (-79.3654971 43.6581932)
252,25768705,43.6558362,-79.3634224,3,,,35200811,2021S051235200811,0.0618,35,"Population, 2021",861.0,13932.038835,POINT (-79.3634224 43.6558362)
253,29688422,43.6569511,-79.3649946,4,,traffic_signals,35200811,2021S051235200811,0.0618,35,"Population, 2021",861.0,13932.038835,POINT (-79.3649946 43.6569511)
254,29688419,43.6561781,-79.3701114,4,,traffic_signals,35200814,2021S051235200814,0.0325,35,"Population, 2021",1119.0,34430.7692308,POINT (-79.3701114 43.6561781)
255,29687908,43.6528168,-79.3737144,3,,,35200821,2021S051235200821,0.0336,35,"Population, 2021",604.0,17976.1904762,POINT (-79.3737144 43.6528168)
256,29687913,43.6524492,-79.3754525,4,,traffic_signals,35200821,2021S051235200821,0.0336,35,"Population, 2021",604.0,17976.1904762,POINT (-79.3754525 43.6524492)
257,29688401,43.6518121,-79.375187,4,,,35200821,2021S051235200821,0.0336,35,"Population, 2021",604.0,17976.1904762,POINT (-79.375187 43.6518121)
258,29688453,43.6534923,-79.3742796,3,,,35200821,2021S051235200821,0.0336,35,"Population, 2021",604.0,17976.1904762,POINT (-79.3742796 43.6534923)
259,29688544,43.6537149,-79.3732409,4,,traffic_signals,35200821,2021S051235200821,0.0336,35,"Population, 2021",604.0,17976.1904762,POINT (-79.3732409 43.6537149)
260,29687518,43.649271,-79.374126,3,,,35200822,2021S051235200822,0.0759,35,"Population, 2021",877.0,11554.6772069,POINT (-79.374126 43.649271)
261,29687656,43.6511815,-79.3749231,4,,traffic_signals,35200822,2021S051235200822,0.0759,35,"Population, 2021",877.0,11554.6772069,POINT (-79.3749231 43.6511815)
262,25628772,43.6493807,-79.371406,4,,traffic_signals,35200826,2021S051235200826,0.0149,35,"Population, 2021",1084.0,72751.6778523,POINT (-79.371406 43.6493807)
263,3458680,43.6476128,-79.3616049,3,,,35200832,2021S051235200832,0.3066,35,"Population, 2021",3655.0,11921.0697978,POINT (-79.3616049 43.6476128)
264,21090716,43.6478836,-79.3611793,4,,traffic_signals,35200832,2021S051235200832,0.3066,35,"Population, 2021",3655.0,11921.0697978,POINT (-79.3611793 43.6478836)
265,21099028,43.6455265,-79.3698057,5,,traffic_signals,35200832,2021S051235200832,0.3066,35,"Population, 2021",3655.0,11921.0697978,POINT (-79.3698057 43.6455265)
266,21099033,43.6476918,-79.3612086,4,,traffic_signals,35200832,2021S051235200832,0.3066,35,"Population, 2021",3655.0,11921.0697978,POINT (-79.3612086 43.6476918)
267,3458699,43.6462311,-79.3681734,3,154,motorway_junction,35200833,2021S051235200833,0.0869,35,"Population, 2021",797.0,9171.46144994,POINT (-79.3681734 43.6462311)
268,21099074,43.6458843,-79.3699474,5,,traffic_signals,35200833,2021S051235200833,0.0869,35,"Population, 2021",797.0,9171.46144994,POINT (-79.3699474 43.6458843)
269,25768774,43.648218,-79.3709139,4,,traffic_signals,35200833,2021S051235200833,0.0869,35,"Population, 2021",797.0,9171.46144994,POINT (-79.3709139 43.648218)
270,25628766,43.6452892,-79.3825323,5,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3825323 43.6452892)
271,26240563,43.6488807,-79.385519,5,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.385519 43.6488807)
272,26240577,43.6476639,-79.3848141,4,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3848141 43.6476639)
273,26240581,43.6459716,-79.3827435,3,,,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3827435 43.6459716)
274,29604900,43.6473918,-79.3860705,4,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3860705 43.6473918)
275,29604906,43.6506611,-79.3874365,4,,,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3874365 43.6506611)
276,29604910,43.6447656,-79.3850107,3,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3850107 43.6447656)
277,29605051,43.6479381,-79.3835551,4,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3835551 43.6479381)
278,29605052,43.6486561,-79.3802633,4,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3802633 43.6486561)
279,29687309,43.6473323,-79.3796993,4,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3796993 43.6473323)
280,29687315,43.646388,-79.3840855,4,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3840855 43.646388)
281,29687316,43.6460839,-79.3855301,3,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3855301 43.6460839)
282,29687486,43.6451086,-79.3834332,3,,,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3834332 43.6451086)
283,29687649,43.6486472,-79.3865899,4,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3865899 43.6486472)
284,29687652,43.6492007,-79.3840769,4,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3840769 43.6492007)
285,29687653,43.649922,-79.3807854,4,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3807854 43.649922)
286,29687983,43.6511781,-79.3813035,4,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3813035 43.6511781)
287,29687984,43.6501182,-79.3861166,4,,,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3861166 43.6501182)
288,29687985,43.6500485,-79.3864436,4,,,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3864436 43.6500485)
289,29687986,43.6499017,-79.3871068,4,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3871068 43.6499017)
290,29688108,43.650878,-79.3826374,3,,,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3826374 43.650878)
291,29688113,43.6496354,-79.3821157,3,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3821157 43.6496354)
292,29688115,43.6503044,-79.3823936,3,,,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3823936 43.6503044)
293,29688116,43.6505684,-79.3810496,4,,,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3810496 43.6505684)
294,29689521,43.6482719,-79.3851746,4,,,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3851746 43.6482719)
295,29689542,43.6521127,-79.3807081,3,,,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3807081 43.6521127)
296,29689630,43.6492616,-79.3868413,3,,,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3868413 43.6492616)
297,29696827,43.6524224,-79.3792612,4,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3792612 43.6524224)
298,29824488,43.6512075,-79.3849099,3,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3849099 43.6512075)
299,32547297,43.6508031,-79.3867757,4,,traffic_signals,35200855,2021S051235200855,0.4727,35,"Population, 2021",2382.0,5039.13687328,POINT (-79.3867757 43.6508031)
